"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2017","374.20","375.49","375.49","372.89","178.60M","-0.71%"
"08/17/2017","376.87","378.67","379.48","376.67","164.52M","-0.59%"
"08/16/2017","379.09","376.90","379.86","376.90","155.85M","0.69%"
"08/15/2017","376.50","376.70","377.79","375.85","135.33M","0.09%"
"08/14/2017","376.16","372.81","376.89","372.81","146.80M","1.08%"
"08/11/2017","372.14","374.65","374.65","371.58","198.45M","-1.04%"
"08/10/2017","376.05","379.51","379.51","375.42","182.63M","-1.00%"
"08/09/2017","379.84","382.32","382.32","378.65","202.10M","-0.73%"
"08/08/2017","382.65","381.85","383.23","380.81","155.09M","0.17%"
"08/07/2017","382.01","382.40","383.14","381.40","150.20M","-0.14%"
"08/04/2017","382.53","378.66","383.08","378.20","191.58M","0.95%"
"08/03/2017","378.93","378.51","379.53","377.17","197.00M","0.08%"
"08/02/2017","378.63","380.01","380.48","377.91","184.28M","-0.43%"
"08/01/2017","380.26","378.24","381.12","377.96","193.12M","0.64%"
"07/31/2017","377.85","378.42","380.07","377.57","216.16M","-0.13%"
"07/28/2017","378.34","380.78","380.78","377.24","214.99M","-1.04%"
"07/27/2017","382.32","382.40","383.64","381.51","223.08M","-0.11%"
"07/26/2017","382.74","380.76","383.73","380.75","192.28M","0.52%"
"07/25/2017","380.77","379.04","382.38","379.04","214.09M","0.41%"
"07/24/2017","379.23","380.52","380.77","378.00","234.84M","-0.24%"
"07/21/2017","380.16","383.77","384.55","379.01","213.67M","-1.02%"
"07/20/2017","384.07","385.37","387.34","382.94","211.42M","-0.38%"
"07/19/2017","385.54","383.77","385.70","383.17","194.44M","0.77%"
"07/18/2017","382.58","386.21","386.29","382.03","196.12M","-1.11%"
"07/17/2017","386.86","387.11","387.89","385.92","162.88M","0.01%"
"07/14/2017","386.84","386.43","386.84","385.49","194.60M","0.18%"
"07/13/2017","386.14","385.22","387.18","385.04","225.54M","0.32%"
"07/12/2017","384.90","379.24","385.58","379.24","212.64M","1.52%"
"07/11/2017","379.15","381.79","382.97","378.95","183.72M","-0.65%"
"07/10/2017","381.64","380.77","382.21","380.63","168.55M","0.38%"
"07/07/2017","380.18","380.31","380.33","378.83","190.35M","-0.07%"
"07/06/2017","380.43","382.97","382.97","378.45","224.93M","-0.67%"
"07/05/2017","382.99","382.30","383.28","381.12","230.63M","0.18%"
"07/04/2017","382.30","382.84","383.57","381.74","170.92M","-0.29%"
"07/03/2017","383.41","379.96","383.80","379.96","204.89M","1.06%"
"06/30/2017","379.37","380.68","382.80","379.04","263.33M","-0.34%"
"06/29/2017","380.66","386.23","387.73","380.22","288.30M","-1.34%"
"06/28/2017","385.82","384.95","386.58","382.01","274.12M","-0.04%"
"06/27/2017","385.98","388.64","388.64","385.57","226.55M","-0.79%"
"06/26/2017","389.05","388.35","390.91","388.35","199.99M","0.37%"
"06/23/2017","387.62","388.66","388.76","386.41","201.35M","-0.23%"
"06/22/2017","388.53","388.21","388.71","386.10","216.68M","0.01%"
"06/21/2017","388.50","388.69","389.09","385.83","230.72M","-0.18%"
"06/20/2017","389.21","391.96","393.26","389.21","228.70M","-0.70%"
"06/19/2017","391.94","389.83","392.45","389.83","175.47M","0.86%"
"06/16/2017","388.60","386.49","388.68","386.49","467.44M","0.66%"
"06/15/2017","386.05","387.53","387.53","383.74","278.72M","-0.39%"
"06/14/2017","387.58","389.48","391.44","387.58","259.60M","-0.30%"
"06/13/2017","388.75","387.28","389.49","387.28","206.34M","0.55%"
"06/12/2017","386.62","389.60","389.60","386.17","212.58M","-0.97%"
"06/09/2017","390.39","387.56","390.64","387.56","264.87M","0.32%"
"06/08/2017","389.15","389.42","390.51","388.37","264.74M","-0.01%"
"06/07/2017","389.18","389.32","391.81","388.45","265.80M","-0.06%"
"06/06/2017","389.40","391.30","391.30","388.86","234.19M","-0.67%"
"06/05/2017","392.04","392.71","392.87","391.65","171.90M","-0.13%"
"06/02/2017","392.55","392.16","394.68","391.75","258.01M","0.23%"
"06/01/2017","391.66","389.55","391.93","389.55","262.73M","0.43%"
"05/31/2017","389.99","390.09","392.27","389.51","455.41M","-0.13%"
"05/30/2017","390.50","390.51","391.00","388.97","224.20M","-0.19%"
"05/29/2017","391.25","391.66","391.66","390.78","184.57M","-0.03%"
"05/26/2017","391.35","391.50","391.57","389.44","224.75M","-0.20%"
"05/25/2017","392.14","392.70","392.85","391.79","186.62M","-0.06%"
"05/24/2017","392.37","392.42","392.78","391.63","220.77M","0.09%"
"05/23/2017","392.02","390.79","392.62","390.47","221.17M","0.22%"
"05/22/2017","391.14","391.90","392.48","390.80","214.86M","-0.09%"
"05/19/2017","391.51","389.12","391.70","389.12","265.11M","0.60%"
"05/18/2017","389.19","390.60","390.60","386.46","334.24M","-0.50%"
"05/17/2017","391.14","394.76","395.44","390.15","285.98M","-1.20%"
"05/16/2017","395.91","395.72","396.44","394.75","258.84M","-0.02%"
"05/15/2017","395.97","396.10","396.55","394.70","223.00M","0.09%"
"05/12/2017","395.63","394.57","395.63","394.20","260.01M","0.31%"
"05/11/2017","394.39","396.47","396.47","393.47","287.64M","-0.52%"
"05/10/2017","396.45","395.82","396.45","394.61","261.79M","0.16%"
"05/09/2017","395.81","394.46","396.24","394.46","240.67M","0.45%"
"05/08/2017","394.04","394.94","395.15","393.27","261.18M","-0.13%"
"05/05/2017","394.54","391.44","394.54","390.45","301.54M","0.65%"
"05/04/2017","391.98","389.71","391.98","389.71","317.79M","0.67%"
"05/03/2017","389.37","389.34","389.39","388.46","215.29M","-0.04%"
"05/02/2017","389.53","386.69","389.53","386.69","253.60M","0.75%"
"05/01/2017","386.64","386.88","386.99","386.57","256.22M","-0.12%"
"04/28/2017","387.09","387.36","387.67","386.73","305.52M","-0.18%"
"04/27/2017","387.79","388.17","388.21","386.83","292.60M","-0.24%"
"04/26/2017","388.73","386.61","388.88","386.29","286.03M","0.47%"
"04/25/2017","386.91","386.21","387.99","386.15","268.09M","0.21%"
"04/24/2017","386.09","379.05","386.23","379.05","408.18M","2.11%"
"04/21/2017","378.12","378.22","379.21","377.17","286.52M","0.02%"
"04/20/2017","378.06","376.96","378.55","376.28","248.43M","0.22%"
"04/19/2017","377.24","376.47","378.02","376.23","276.54M","0.24%"
"04/18/2017","376.35","380.96","381.37","376.35","284.60M","-1.11%"
"04/13/2017","380.58","381.36","381.36","379.85","210.09M","-0.35%"
"04/12/2017","381.90","381.78","383.91","381.60","244.03M","0.19%"
"04/11/2017","381.18","380.57","382.52","379.31","244.20M","-0.02%"
"04/10/2017","381.25","381.64","381.67","380.40","186.25M","0.00%"
"04/07/2017","381.26","380.02","381.26","378.90","214.58M","0.13%"
"04/06/2017","380.77","379.04","380.98","377.16","235.25M","0.18%"
"04/05/2017","380.09","380.07","381.71","379.82","228.89M","0.02%"
"04/04/2017","380.03","379.05","380.08","378.63","242.60M","0.20%"
"04/03/2017","379.29","382.19","382.74","379.26","238.10M","-0.49%"
"03/31/2017","381.14","380.42","381.50","378.76","260.44M","0.18%"
"03/30/2017","380.46","378.58","380.48","378.42","214.84M","0.51%"
"03/29/2017","378.53","377.18","378.61","376.72","222.11M","0.33%"
"03/28/2017","377.30","375.55","377.37","375.25","235.14M","0.61%"
"03/27/2017","375.01","375.44","375.44","372.93","221.39M","-0.40%"
"03/24/2017","376.51","376.87","376.88","375.38","203.35M","-0.18%"
"03/23/2017","377.20","374.11","377.20","373.56","245.36M","0.85%"
"03/22/2017","374.03","374.61","374.61","371.97","275.42M","-0.44%"
"03/21/2017","375.67","377.86","379.22","375.28","274.02M","-0.53%"
"03/20/2017","377.68","377.95","378.41","377.15","191.86M","-0.17%"
"03/17/2017","378.32","376.79","378.50","376.24","428.17M","0.16%"
"03/16/2017","377.73","375.91","377.76","375.91","322.17M","0.70%"
"03/15/2017","375.10","374.21","375.19","373.90","238.68M","0.44%"
"03/14/2017","373.46","374.30","374.33","372.59","248.43M","-0.31%"
"03/13/2017","374.64","373.25","375.08","373.19","199.67M","0.38%"
"03/10/2017","373.23","373.42","374.89","373.02","292.02M","0.09%"
"03/09/2017","372.89","372.53","373.44","371.08","309.89M","0.08%"
"03/08/2017","372.58","372.22","373.43","371.24","240.67M","0.08%"
"03/07/2017","372.27","373.05","373.45","371.60","219.72M","-0.27%"
"03/06/2017","373.27","374.43","374.43","372.42","214.67M","-0.52%"
"03/03/2017","375.23","374.90","375.23","373.82","264.61M","-0.10%"
"03/02/2017","375.61","375.62","376.15","374.91","263.34M","-0.02%"
"03/01/2017","375.69","371.52","375.77","371.52","323.06M","1.47%"
"02/28/2017","370.24","369.69","370.64","369.13","277.58M","0.19%"
"02/27/2017","369.52","369.72","370.58","368.47","231.08M","-0.13%"
"02/24/2017","370.01","372.71","372.75","367.70","273.09M","-0.76%"
"02/23/2017","372.85","373.23","374.21","372.43","265.79M","-0.14%"
"02/22/2017","373.38","374.13","375.43","372.54","298.98M","-0.01%"
"02/21/2017","373.40","371.20","373.94","369.94","235.04M","0.64%"
"02/20/2017","371.04","371.19","371.89","370.40","170.97M","0.22%"
"02/17/2017","370.22","370.28","370.64","367.74","253.11M","0.03%"
"02/16/2017","370.10","371.35","371.56","369.46","217.49M","-0.37%"
"02/15/2017","371.47","370.68","372.09","370.24","231.88M","0.34%"
"02/14/2017","370.20","370.17","370.36","369.14","220.40M","0.02%"
"02/13/2017","370.13","367.82","370.90","367.82","201.40M","0.75%"
"02/10/2017","367.39","367.08","368.10","366.29","244.56M","0.16%"
"02/09/2017","366.79","364.55","367.04","364.21","247.85M","0.78%"
"02/08/2017","363.94","363.84","365.01","361.79","280.06M","0.33%"
"02/07/2017","362.74","361.94","363.87","361.39","232.28M","0.32%"
"02/06/2017","361.60","364.34","364.91","361.50","220.78M","-0.68%"
"02/03/2017","364.07","362.68","364.81","362.51","258.06M","0.59%"
"02/02/2017","361.95","362.83","363.56","361.41","260.24M","-0.34%"
"02/01/2017","363.20","361.19","364.83","361.19","252.59M","0.86%"
"01/31/2017","360.12","362.48","363.86","360.12","289.30M","-0.67%"
"01/30/2017","362.55","365.90","365.90","361.99","245.07M","-1.05%"
"01/27/2017","366.38","367.14","367.19","365.35","244.80M","-0.30%"
"01/26/2017","367.50","367.42","368.85","366.99","279.51M","0.25%"
"01/25/2017","366.59","363.04","366.92","363.04","324.43M","1.29%"
"01/24/2017","361.92","361.30","362.42","360.97","276.97M","0.25%"
"01/23/2017","361.01","362.18","362.18","359.92","206.89M","-0.43%"
"01/20/2017","362.58","362.48","363.64","361.39","250.76M","-0.07%"
"01/19/2017","362.85","363.21","364.14","361.66","242.69M","-0.06%"
"01/18/2017","363.07","362.62","363.58","361.03","227.88M","0.18%"
"01/17/2017","362.42","362.70","363.76","360.46","241.31M","-0.15%"
"01/16/2017","362.97","364.52","364.52","362.97","189.10M","-0.81%"
"01/13/2017","365.94","363.12","365.94","363.12","249.01M","0.95%"
"01/12/2017","362.51","364.23","364.45","361.97","255.48M","-0.65%"
"01/11/2017","364.90","364.26","366.37","362.84","252.76M","0.23%"
"01/10/2017","364.07","363.48","364.33","362.23","251.39M","0.11%"
"01/09/2017","363.67","365.10","365.53","363.04","219.82M","-0.49%"
"01/06/2017","365.45","365.07","365.78","364.33","185.54M","-0.05%"
"01/05/2017","365.64","364.02","365.92","363.66","224.31M","0.10%"
"01/04/2017","365.26","365.61","366.19","363.95","230.27M","-0.12%"
"01/03/2017","365.71","364.25","367.07","364.25","262.62M","0.70%"
"01/02/2017","363.18","361.24","363.76","360.90","117.04M","0.49%"
"12/30/2016","361.42","360.22","361.66","358.83","121.48M","0.32%"
"12/29/2016","360.26","360.42","360.88","359.39","128.37M","-0.35%"
"12/28/2016","361.53","360.52","361.53","360.34","150.46M","0.29%"
"12/27/2016","360.48","360.26","360.80","360.26","95.25M","0.14%"
"12/23/2016","359.98","359.89","360.40","359.48","130.08M","0.04%"
"12/22/2016","359.82","360.09","360.42","358.72","195.00M","-0.21%"
"12/21/2016","360.56","360.66","361.32","359.93","223.79M","-0.21%"
"12/20/2016","361.32","359.78","361.32","359.42","253.80M","0.48%"
"12/19/2016","359.59","359.86","360.00","358.95","227.96M","-0.12%"
"12/16/2016","360.02","358.63","360.57","357.84","418.08M","0.34%"
"12/15/2016","358.79","356.11","359.38","355.81","389.87M","0.86%"
"12/14/2016","355.72","356.64","357.05","355.45","332.89M","-0.50%"
"12/13/2016","357.50","353.42","357.68","352.86","360.28M","1.06%"
"12/12/2016","353.74","355.25","355.96","353.15","289.36M","-0.46%"
"12/09/2016","355.38","352.04","355.86","352.04","307.27M","0.97%"
"12/08/2016","351.96","348.46","352.15","347.27","400.54M","1.23%"
"12/07/2016","347.70","345.46","347.70","345.46","394.37M","0.91%"
"12/06/2016","344.57","341.54","344.57","340.38","325.92M","0.97%"
"12/05/2016","341.27","339.88","344.79","338.97","324.56M","0.56%"
"12/02/2016","339.36","338.89","340.19","336.36","255.94M","-0.44%"
"12/01/2016","340.86","342.12","342.37","339.56","313.55M","-0.33%"
"11/30/2016","341.99","340.52","343.34","340.25","411.38M","0.31%"
"11/29/2016","340.95","339.26","341.07","338.12","242.49M","0.33%"
"11/28/2016","339.83","341.87","341.87","339.01","233.79M","-0.77%"
"11/25/2016","342.45","341.52","342.56","340.71","170.08M","0.18%"
"11/24/2016","341.84","341.17","342.11","340.17","164.00M","0.31%"
"11/23/2016","340.77","340.77","341.81","338.95","270.04M","-0.07%"
"11/22/2016","341.02","341.39","342.61","340.96","263.75M","0.23%"
"11/21/2016","340.23","339.42","340.84","336.67","235.94M","0.25%"
"11/18/2016","339.39","341.26","342.08","339.08","300.18M","-0.36%"
"11/17/2016","340.60","338.11","340.81","337.54","280.62M","0.63%"
"11/16/2016","338.47","340.47","341.20","337.17","271.88M","-0.20%"
"11/15/2016","339.16","337.80","339.76","337.23","306.97M","0.27%"
"11/14/2016","338.23","338.45","341.98","337.36","322.65M","0.22%"
"11/11/2016","337.50","339.59","341.09","336.59","335.83M","-0.41%"
"11/10/2016","338.88","341.22","344.30","337.48","513.45M","-0.27%"
"11/09/2016","339.81","330.35","339.90","327.02","447.49M","1.46%"
"11/08/2016","334.91","334.06","335.08","333.00","231.46M","0.32%"
"11/07/2016","333.84","329.65","333.84","329.65","249.53M","1.53%"
"11/04/2016","328.80","330.89","330.89","327.75","257.19M","-0.83%"
"11/03/2016","331.56","331.63","334.05","330.97","276.35M","0.00%"
"11/02/2016","331.55","334.54","334.54","331.55","259.49M","-1.13%"
"11/01/2016","335.33","340.04","340.74","335.05","217.90M","-1.07%"
"10/31/2016","338.97","340.41","340.41","338.31","234.18M","-0.54%"
"10/28/2016","340.80","340.77","341.11","338.30","274.93M","-0.27%"
"10/27/2016","341.71","341.58","343.32","339.91","285.22M","-0.01%"
"10/26/2016","341.76","342.80","342.80","339.83","268.04M","-0.38%"
"10/25/2016","343.07","344.61","345.65","342.58","253.22M","-0.35%"
"10/24/2016","344.26","344.95","347.03","344.19","236.97M","-0.01%"
"10/21/2016","344.29","344.53","345.44","343.28","238.67M","0.00%"
"10/20/2016","344.29","343.69","344.96","340.76","282.64M","0.19%"
"10/19/2016","343.64","342.28","344.25","341.24","242.90M","0.34%"
"10/18/2016","342.48","338.65","342.76","338.65","248.88M","1.50%"
"10/17/2016","337.42","339.57","339.88","337.22","232.78M","-0.74%"
"10/14/2016","339.95","336.27","341.36","336.27","267.05M","1.29%"
"10/13/2016","335.62","337.49","337.49","333.71","291.42M","-0.87%"
"10/12/2016","338.56","340.38","340.89","338.49","260.68M","-0.47%"
"10/11/2016","340.17","341.61","343.01","339.89","251.88M","-0.53%"
"10/10/2016","341.98","339.21","342.30","337.68","233.39M","0.69%"
"10/07/2016","339.64","342.11","342.46","338.90","317.87M","-0.93%"
"10/06/2016","342.82","344.70","345.45","342.82","255.08M","-0.40%"
"10/05/2016","344.20","344.17","344.81","342.03","271.37M","-0.55%"
"10/04/2016","346.10","343.36","347.29","343.29","305.14M","0.84%"
"10/03/2016","343.23","342.18","343.78","341.98","187.99M","0.09%"
"09/30/2016","342.92","341.27","343.54","336.74","356.00M","0.06%"
"09/29/2016","342.72","344.09","346.25","341.91","236.41M","0.04%"
"09/28/2016","342.57","340.97","344.31","340.97","208.98M","0.70%"
"09/27/2016","340.19","340.94","342.21","337.61","241.32M","0.06%"
"09/26/2016","340.00","344.27","344.27","339.68","240.27M","-1.55%"
"09/23/2016","345.34","347.33","347.33","344.75","213.32M","-0.72%"
"09/22/2016","347.86","343.49","348.79","343.49","234.76M","1.58%"
"09/21/2016","342.46","342.83","344.90","342.25","218.73M","0.43%"
"09/20/2016","341.00","340.79","342.78","340.29","210.24M","-0.08%"
"09/19/2016","341.27","338.79","341.58","338.79","202.66M","1.02%"
"09/16/2016","337.82","340.38","340.78","337.28","624.24M","-0.74%"
"09/15/2016","340.34","338.30","340.64","337.85","251.30M","0.57%"
"09/14/2016","338.42","339.71","340.62","338.26","266.84M","-0.09%"
"09/13/2016","338.72","342.74","344.14","338.72","289.56M","-1.03%"
"09/12/2016","342.23","343.62","343.62","338.50","287.99M","-0.95%"
"09/09/2016","345.52","348.68","348.88","344.90","254.12M","-1.09%"
"09/08/2016","349.32","350.15","351.52","346.34","263.35M","-0.33%"
"09/07/2016","350.46","349.56","351.01","348.51","261.17M","0.29%"
"09/06/2016","349.46","351.32","351.56","349.09","216.77M","-0.33%"
"09/05/2016","350.62","350.70","351.77","350.45","191.01M","0.05%"
"09/02/2016","350.44","344.04","350.85","343.53","299.31M","1.97%"
"09/01/2016","343.66","344.21","346.90","342.72","318.40M","0.04%"
"08/31/2016","343.53","344.54","346.03","343.42","299.54M","-0.35%"
"08/30/2016","344.75","343.48","345.86","343.48","202.99M","0.45%"
"08/29/2016","343.20","343.24","343.47","341.37","135.28M","-0.15%"
"08/26/2016","343.72","341.92","344.29","340.95","166.37M","0.50%"
"08/25/2016","342.02","343.88","343.88","340.80","209.15M","-0.84%"
"08/24/2016","344.93","342.76","345.70","341.56","243.72M","0.39%"
"08/23/2016","343.60","341.23","344.26","341.23","212.38M","0.93%"
"08/22/2016","340.43","340.34","343.27","339.16","195.57M","0.09%"
"08/19/2016","340.14","342.69","342.85","338.82","229.13M","-0.81%"
"08/18/2016","342.91","341.19","343.06","341.19","201.86M","0.72%"
"08/17/2016","340.47","344.18","344.69","340.21","210.40M","-0.83%"
"08/16/2016","343.32","345.11","345.83","343.30","200.75M","-0.79%"
"08/15/2016","346.05","346.23","347.54","345.69","158.23M","-0.01%"
"08/12/2016","346.09","346.73","346.99","345.65","186.49M","-0.16%"
"08/11/2016","346.66","344.21","346.66","343.16","211.99M","0.78%"
"08/10/2016","343.98","344.20","344.88","343.26","226.09M","-0.20%"
"08/09/2016","344.67","340.99","344.93","340.89","248.12M","0.92%"
"08/08/2016","341.53","341.37","343.05","340.98","226.37M","0.04%"
"08/05/2016","341.38","338.00","341.68","338.00","271.49M","1.05%"
"08/04/2016","337.84","336.33","338.49","336.09","273.16M","0.67%"
"08/03/2016","335.58","336.30","336.72","334.20","312.84M","0.03%"
"08/02/2016","335.47","339.46","339.46","335.07","351.32M","-1.29%"
"08/01/2016","339.86","342.66","344.09","339.25","348.54M","-0.59%"
"07/29/2016","341.89","340.56","342.14","339.66","329.98M","0.71%"
"07/28/2016","339.47","342.40","343.84","339.47","350.85M","-0.95%"
